gene	Acniar cell 	Alpha cell	Beta cell	Delta cell	EndoMT cell	Endothelial cell	Fibroblast	Glial cell	Macrophage	PP cell	Perivascular cell	TFF1+ ductal cell	TUBA1A+ ductal cell
SUSD3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD6	0.0	0.0	0.0	0.0	0.0	0.0	0.7721627506066515	0.0	1.0	0.0	0.0	0.0	0.0
SV2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SV2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SV2C	0.0	0.0	0.815746409065178	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SVBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SVEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SVIL	0.0	0.0	0.0	0.0	0.0	0.8061007499746554	0.0	0.0	0.8501375097398117	0.0	0.6291745702300816	1.0	0.0
SVIP	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SVOP	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWAP70	0.0	0.0	0.0	0.0	0.0	0.0	0.638875704395372	0.0	1.0	0.0	0.0	0.0	0.0
SYBU	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYCE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SYCN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SYDE1	0.0	0.0	0.0	0.7344167990670488	1.0	0.0	0.0	0.0	0.5480822387852369	0.0	0.7126996107203297	0.0	0.0
SYDE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SYK	0.0	0.0	0.0	0.0	0.0	0.30874401617276365	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SYN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SYNDIG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYNE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SYNE2	0.0	0.9347277035663305	0.0	0.0	0.0	0.998132590014123	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SYNE3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8028590555234949	0.0	0.0	0.0	0.0
SYNGAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYNGR1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNGR2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNGR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYNM	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6863777816380161	0.0	0.0	0.0	0.0
SYNPO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SYNPO2L	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNPR	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYPL1	0.0	0.0	0.0	0.0	0.0	0.7187063008069249	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SYPL2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYT12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT13	0.0	1.0	0.8966893191328916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT14	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT16	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYT2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYT6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SYT8	0.0	0.0	0.0	0.0	0.0	0.5845887380400363	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SYTL3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3545595749806127	0.0	0.0	0.0	0.0
SYTL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SZRD1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAAR1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAB2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TACC1	0.0	0.0	0.0	0.0	0.0	0.5828507737429902	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TACC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TACSTD2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.24517278455919633	0.0	0.0	0.0	0.4278562277717479	0.0
TAF11	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF1D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TAGAP	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TAGLN	0.0	0.0	0.0	0.8851621270667429	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TAGLN2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7653712502428027	0.0	0.0	0.0	0.0
TAGLN3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TALDO1	1.0	0.0	0.0	0.0	0.0	0.0	0.732147952989679	0.0	0.0	0.0	0.0	0.0	0.0
TANC1	0.0	0.0	0.0	0.0	0.0	0.7082252432302659	0.0	0.0	0.8408839177237013	0.0	0.0	1.0	0.0
TANK	0.0	0.0	0.0	0.7211309690175021	0.0	0.0	0.962517946101228	0.0	1.0	0.0	0.0	0.0	0.0
TAOK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TAOK3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TAP1	0.0	0.0	0.0	0.0	0.0	0.6510322803015259	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TAPT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TAPT1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TARBP1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TARBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TARID	0.0	0.8843306229172068	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAX1BP3	0.9917680504266773	0.0	0.0	0.0	0.0	0.7914155116874209	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TBC1D1	0.0	0.0	0.0	0.6528186768812512	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TBC1D10C	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TBC1D16	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.36652765376995555	0.0	0.0	0.0	0.0
TBC1D22A	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.73746125581469	0.0	0.0	0.0	0.0
TBC1D30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TBC1D4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TBCD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TBL1X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TBL1Y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TBX18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TBX2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.900207485615402	0.0	0.0
TBX2-AS1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX3	0.5996346697917038	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7947266677788358	0.0	0.0
TBXA2R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TBXAS1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TC2N	0.0	0.0	0.0	0.0	0.0	0.5050926400868266	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCEA3	0.0	0.0	0.0	0.0	0.0	0.8050703902283038	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCEAL1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCEAL2	0.0	0.0	0.775714066645697	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9801621411529478
TCEAL5	0.0	0.0	0.5144474851290488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCEAL6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCEAL7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8792322471288301	0.0	0.0
TCEAL8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TCEAL9	0.0	0.0	0.0	0.9513459107100557	0.0	0.0	0.0	0.0	1.0	0.0	0.8644782451283974	0.0	0.0
TCERG1L	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCF15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCF20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCF21	0.0	0.0	0.0	0.9516519214763524	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TCF4	0.0	0.0	0.0	0.0	0.5415900959326547	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCF4-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCF7L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6416274739771051	0.0	0.0
TCF7L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCFL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCIM	0.0	0.0	0.0	0.0	0.0	0.7173213037644487	0.0	0.619004692862339	1.0	0.0	0.0	0.0	0.0
TCIRG1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6244048610950658	0.0	0.0	0.0	0.0	0.0
TCN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6222517306925314	0.0	0.0	0.0	1.0	0.0
TCN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCP11	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCP11L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCTE1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCTE3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCTEX1D1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TDO2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDRD10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDRD12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDRD9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TEAD2	0.0	0.0	0.0	0.0	0.0	0.9571353708362307	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TEAD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.494088994868612	1.0	0.0	0.0	0.0	0.0
TEC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TEKT1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEKT2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TENM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TENM2	0.0	0.0	0.9592687469050714	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5290498611422503
TENM3	1.0	0.0	0.7797462611841824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TENM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TENT5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TENT5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TERB1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TERB2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TES	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TESC	0.0	0.0	0.0	1.0	0.0	0.8176726128710549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TESK2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TESPA1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TET1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TET2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TET3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TEX2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX26-AS1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TEX41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TEX46	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX48	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX49	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TF	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2A	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2C	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFCP2L1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFEC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TFF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TFF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TFF3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFPI	0.0	0.0	0.0	1.0	0.0	0.2635855471875871	0.0	0.0	0.0	0.0	0.3095333317890754	0.40403200087558966	0.0
TFPI2	0.46884808773934505	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3943695315365688	0.7364189030532686	0.0
TFPT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.49734152746157895	0.0	0.0	0.0	0.0
TFRC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	0.0	0.6691278698223297	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFA	0.0	0.0	0.0	0.0	0.0	0.9497692392125356	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TGFB1	0.0	0.0	0.0	0.600091192377901	0.0	0.0	0.0	0.0	0.6118497051071484	0.0	1.0	0.0	0.0
TGFB1I1	0.72379946053204	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6520592844619448	0.0	0.7737984291455116	0.0	0.0
TGFB2	0.5988630842839199	0.0	0.0	0.0	0.9674081754184168	1.0	0.0	0.0	0.0	0.0	0.0	0.6663221552738013	0.0
TGFB2-AS1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB3	0.0	0.0	0.0	0.5477197942489214	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TGFBI	0.0	0.0	0.0	0.681883777439774	0.0	0.0	1.0	0.0	0.0	0.0	0.6512455863879403	0.0	0.0
TGFBR1	0.0	0.0	0.0	0.0	1.0	0.0	0.6820473085634086	0.0	0.7399390047688693	0.0	0.0	0.0	0.0
TGFBR2	0.0	0.0	0.0	0.0	0.0	0.0	0.6954099339378661	0.0	1.0	0.0	0.0	0.0	0.0
TGFBR3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFBR3L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TGIF1	1.0	0.0	0.0	0.7251830080076	0.0	0.6529432109895223	0.6419444776310551	0.39833102407933524	0.7452335343580998	0.0	0.8824911522013144	0.0	0.0
TGIF2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGM2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6274422865090262	0.0
TGM3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGM4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGM5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGM6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGM7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TH2LCRR	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THBD	0.0	0.0	0.0	0.0	0.0	0.0	0.3655319245188564	0.0	1.0	0.0	0.0	0.0	0.0
THBS1	0.0	0.0	0.0	0.0	0.633572073608422	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
THBS2	0.3211529961945317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THBS4	0.0	0.0	0.0	0.9805467265013288	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
THEMIS	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
THEMIS2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
THG1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
THOC6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THSD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
THSD4	0.0	0.0	0.0	0.0	0.0	0.79752669439491	0.0	0.0	0.0	0.0	0.0	1.0	0.0
THSD4-AS1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THSD7A	0.0	0.0	0.6871752351432575	0.0	0.0	0.40571988555464494	0.0	0.0	0.0	1.0	0.0	0.0	0.0
THSD8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THY1	0.0	0.0	0.0	0.0	0.6764036040125405	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TIAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TICAM1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TICRR	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIE1	0.0	0.0	0.0	0.0	0.6298352661000557	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TIFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TIMM17A	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.9562037844089344	0.0	0.898361615896938	0.0	0.0
TIMM8B	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMP1	0.0	0.0	0.0	0.5848741797124755	0.0	0.0	0.40975857995368375	0.0	0.0	0.0	1.0	0.0	0.0
TIMP2	0.0	0.0	0.0	0.0	0.0	0.5021438923518611	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMP3	0.8300574470751493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3841561857312142	0.0	1.0	0.0	0.0
TIMP4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.964429959915756	0.0	0.0
TINAG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TINAGL1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3191380331511301	0.0	0.0	0.5025946949895467	0.0
TINCR	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TINF2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIPARP-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TJP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TJP3	0.0	0.0	0.0	0.0	0.0	0.552488926909625	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TKT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
